MAT	1	<<	Narr_001: Matthew	#01		1	"MATTHEW*~*MATTHEW CHP 1"
ACT	16	39	Ruler	#12		5976	" ""Please, leave our city."""
ACT	16	40	Narr_005: Acts	#11		5977	" {40} They went out of the prison, and entered into Lydia's house."
ACT	16	40	Narr_005: Acts	#11		5978	" When they had seen the brothers, they encouraged them, and departed. *~**~*||| + 2 SECs |||*~*"
ACT	17	<<	Narr_005: Acts	#11		5979	ACTS CHP 17
ACT	17	1	Narr_005: Acts	#11		5980	" {1} Now when they had passed through Amphipolis and Apollonia, they came to Thessalonica, where there was a Jewish synagogue."
ACT	17	2	Narr_005: Acts	#11		5981	" {2} Paul, as was his custom, went to them, and for three Sabbath days reasoned with them from the Scriptures."
ACT	17	3	Narr_005: Acts	#11		5982	" {3} He explained and demonstrated that the Christ had to suffer and rise again from the dead, and said,"
ACT	17	3	Paul	#19		5983	" “This Jesus, whom I proclaim to you, is the Christ.”"
ACT	17	4	Narr_005: Acts	#11		5984	" {4} Some of them were persuaded, and joined Paul and Silas, of the devout Greeks a great multitude, and not a few of the chief women."
ACT	17	5	Narr_005: Acts	#11		5985	" ||| DO NOT COMBINE |||*~*{SFX--Riot--Starts @ v5}*~**~* {5} But the unpersuaded Jews took along some wicked men from the marketplace, and gathering a crowd, set the city in an uproar."
ACT	17	5	Narr_005: Acts	#11		5986	" Assaulting the house of Jason, they sought to bring them out to the people."
ACT	17	6	Narr_005: Acts	#11		5987	" {6} When they didn't find them, they dragged Jason and certain brothers before the rulers of the city, crying,"
ACT	17	6	Man (Not Good)	#08		5988	 “These who have turned the world upside down have come here also.
ACT	17	7	Man (Not Good)	#08		5989	" {7} These people whom Jason has received all act contrary to the decrees of Caesar, saying that there is another king, Jesus!”"
ACT	17	8	Narr_005: Acts	#11		5990	 {8} The multitude and the rulers of the city were troubled when they heard these things.
ACT	17	9	Narr_005: Acts	#11		5991	" {9} When they had taken security from Jason and the rest, they let them go.*~**~*||| + 2 SECs |||*~*"
ACT	17	10	Narr_005: Acts	#11		5992	 {10} The brothers immediately sent Paul and Silas away by night to Beroea.
ACT	17	10	Narr_005: Acts	#11		5993	" When they arrived, they went into the Jewish synagogue."
ACT	17	11	Narr_005: Acts	#11		5994	 {11} Now these were more noble than those in Thessalonica.
ACT	17	11	Narr_005: Acts	#11		5995	" This is because they received the word with all readiness of the mind, examining the Scriptures daily to see whether these things were so."
ACT	17	12	Narr_005: Acts	#11		5996	" ||| DO NOT COMBINE |||*~*{Music--Starts @ v12}*~**~* {12} Many of them therefore believed; also of the prominent Greek women, and not a few men."
ACT	17	13	Narr_005: Acts	#11		5997	" {13} But when the Jews of Thessalonica had knowledge that the word of God was proclaimed by Paul at Beroea also, they came there likewise, agitating the multitudes."
ACT	17	14	Narr_005: Acts	#11		5998	" {14} Then the brothers immediately sent out Paul to go as far as to the sea, and Silas and Timothy still stayed there."
ACT	17	15	Narr_005: Acts	#11		5999	 {15} But those who escorted Paul brought him as far as Athens.
ACT	17	15	Narr_005: Acts	#11		6000	" Receiving a commandment to Silas and Timothy that they should come to him very quickly, they departed."
ACT	17	16	Narr_005: Acts	#11		6001	" {16} Now while Paul waited for them at Athens, his spirit was stirred within him as he saw the city full of idols."
ACT	17	17	Narr_005: Acts	#11		6002	" {17} So he reasoned in the synagogue with the Jews and the devout persons, and in the marketplace every day with those who met him."
ACT	17	18	Narr_005: Acts	#11		6003	" ||| DO NOT COMBINE |||*~*{SFX--Men talking--Starts @ v18}*~**~* {18} Some of the Epicurean and Stoic philosophers also were conversing with him. Some said,"
ACT	17	18	Philosopher	#03		6004	 “What does this babbler want to say?”
ACT	17	18	Narr_005: Acts	#11		6005	" Others said,"
ACT	17	18	Philosopher	#04		6006	" “He seems to be advocating foreign deities,"""
ACT	17	18	Narr_005: Acts	#11		6007	 because he preached Jesus and the resurrection.
ACT	17	19	Narr_005: Acts	#11		6008	" {19} They took hold of him, and brought him to a meeting of the Areopagus, saying:"
ACT	17	19	Philosopher	#03		6009	" “May we know what this new teaching is, which is spoken by you?"
ACT	17	20	Philosopher	#03		6010	 {20} For you bring certain strange things to our ears. We want to know therefore what these things mean.”
ACT	17	21	Narr_005: Acts	#11		6011	" {21} Now all the Athenians and the strangers living there spent their time in nothing else, but either to tell or to hear some new thing."
ACT	17	22	Narr_005: Acts	#11		6012	" {22} Paul stood in the middle of the Areopagus and said,"
ACT	17	22	Paul	#19		6013	" “You men of Athens, I perceive that you are very religious in all things."
ACT	17	23	Paul	#19		6014	" {23} For as I passed along, and observed the objects of your worship, I found also an altar with this inscription: 'TO AN UNKNOWN GOD.'"
ACT	17	23	Paul	#19		6015	" What therefore you worship in ignorance, this I announce to you."
ACT	17	24	Paul	#19		6016	" {24} The God who made the world and all things in it, he, being Lord of heaven and earth, doesn't dwell in temples made with hands."
ACT	17	25	Paul	#19		6017	" {25} Neither is he served by men's hands, as though he needed anything, since he himself gives to all life and breath, and all things."
ACT	17	26	Paul	#19		6018	" {26} He made from one blood every nation of men to dwell on all the surface of the earth, having determined appointed seasons, and the boundaries of their dwellings."
ACT	17	27	Paul	#19		6019	" {27} God did this so that men would seek the Lord, if perhaps they might reach out for him and find him, though he is not far from each one of us."
ACT	17	28	Paul	#19		6020	" {28} 'For in him we live, and move, and have our being.' As some of your own poets have said, 'For we are also his offspring.'"
ACT	17	29	Paul	#19		6021	" {29} Being then the offspring of God, we ought not to think that the Godhead is like gold, or silver, or stone, engraved by art and design of man."
ACT	17	30	Paul	#19		6022	 {30} The times of ignorance therefore God overlooked. But now he commands that all people everywhere should repent.
ACT	17	31	Paul	#19		6023	" {31} For he has appointed a day in which he will judge the world in righteousness by the man whom he has ordained; of which he has given assurance to all men, in that he has raised him from the dead.”"
ACT	17	32	Narr_005: Acts	#11		6024	" {32} Now when they heard of the resurrection of the dead, some mocked; but others said,"
ACT	17	32	Philosopher	#04		6025	 “We want to hear you again concerning this.”
ACT	17	33	Narr_005: Acts	#11		6026	 {33} Thus Paul went out from among them.
ACT	17	34	Narr_005: Acts	#11		6027	" {34} But certain men joined with him, and believed, among whom also was Dionysius the Areopagite, and a woman named Damaris, and others with them. *~**~*||| + 2 SECs |||*~*"
ACT	18	<<	Narr_005: Acts	#11		6028	ACTS CHP 18
ACT	18	1	Narr_005: Acts	#11		6029	" {1} After these things Paul departed from Athens, and came to Corinth."
ACT	18	2	Narr_005: Acts	#11		6030	" {2} He found a certain Jew named Aquila, a man of Pontus by race."
ACT	18	2	Narr_005: Acts	#11		6031	" He had recently come from Italy, with his wife Priscilla, because Claudius had commanded all the Jews to depart from Rome."
ACT	18	2	Narr_005: Acts	#11		6032	 Paul went to see Aquila and Priscilla.
ACT	18	3	Narr_005: Acts	#11		6033	" {3} Because he practiced the same trade, he lived with them and worked, for by trade they were tent makers."
ACT	18	4	Narr_005: Acts	#11		6034	" {4} He reasoned in the synagogue every Sabbath, and persuaded Jews and Greeks."
ACT	18	5	Narr_005: Acts	#11		6035	" {5} But when Silas and Timothy came down from Macedonia, Paul was compelled by the Spirit, testifying to the Jews that Jesus was the Christ."
ACT	18	6	Narr_005: Acts	#11		6036	" ||| DO NOT COMBINE |||*~*{Music--Starts @ v6}*~**~* {6} When they opposed him and blasphemed, he shook out his clothing and said to them,"
ACT	18	6	Paul	#19		6037	" “Your blood be on your own heads! I am clean. From now on, I will go to the Gentiles!”"
ACT	18	7	Narr_005: Acts	#11		6038	" {7} He departed there, and went into the house of a certain man named Justus, one who worshiped God, whose house was next door to the synagogue."
ACT	18	8	Narr_005: Acts	#11		6039	" {8} Crispus, the ruler of the synagogue, believed in the Lord with all his house."
ACT	18	8	Narr_005: Acts	#11		6040	" Many of the Corinthians, when they heard, believed and were baptized."
ACT	18	9	Narr_005: Acts	#11		6041	" {9} The Lord said to Paul in the night by a vision,"
ACT	18	9	Jesus-FX1	#07		6042	" “Don't be afraid, but speak and don't be silent;"
ACT	18	10	Jesus-FX1	#07		6043	" {10} for I am with you, and no one will attack you to harm you, for I have many people in this city.”"
ACT	18	11	Narr_005: Acts	#11		6044	" {11} He lived there a year and six months, teaching the word of God among them."
ACT	18	12	Narr_005: Acts	#11		6045	" ||| DO NOT COMBINE |||*~*{SFX--Men talking--Starts @ v12}*~**~* {12} But when Gallio was proconsul of Achaia, the Jews with one accord rose up against Paul and brought him before the judgment seat, {13} saying,"
ACT	18	13	Man	#18		6046	 “This man persuades men to worship God contrary to the law.”
ACT	18	14	Narr_005: Acts	#11		6047	" {14} But when Paul was about to open his mouth, Gallio said to the Jews,"
ACT	18	14	Governor	#17		6048	" “If indeed it were a matter of wrong or of wicked crime, you Jews, it would be reasonable that I should bear with you;"
ACT	18	15	Governor	#17		6049	" {15} but if they are questions about words and names and your own law, look to it yourselves. For I don't want to be a judge of these matters.”"
ACT	18	16	Narr_005: Acts	#11		6050	 {16} He drove them from the judgment seat.
ACT	18	17	Narr_005: Acts	#11		6051	" {17} Then all the Greeks laid hold on Sosthenes, the ruler of the synagogue, and beat him before the judgment seat. Gallio didn't care about any of these things."
ACT	18	18	Narr_005: Acts	#11		6052	" {18} Paul, having stayed after this many more days, took his leave of the brothers, and sailed from there for Syria, together with Priscilla and Aquila."
ACT	18	18	Narr_005: Acts	#11		6053	" He shaved his head in Cenchreae, for he had a vow."
ACT	18	19	Narr_005: Acts	#11		6054	" {19} He came to Ephesus, and he left them there; but he himself entered into the synagogue, and reasoned with the Jews."
ACT	18	20	Narr_005: Acts	#11		6055	" {20} When they asked him to stay with them a longer time, he declined;"
ACT	18	21	Narr_005: Acts	#11		6056	" {21} but taking his leave of them, he said,"
ACT	18	21	Paul	#19		6057	" “I must by all means keep this coming feast in Jerusalem, but I will return again to you if God wills,"""
ACT	18	21	Narr_005: Acts	#11		6058	 he set sail from Ephesus.
ACT	18	22	Narr_005: Acts	#11		6059	" {22} When he had landed at Caesarea, he went up and greeted the assembly, and went down to Antioch."
ACT	18	23	Narr_005: Acts	#11		6060	" {23} Having spent some time there, he departed."
ACT	18	23	Narr_005: Acts	#11		6061	" He went through the region of Galatia, and Phrygia, establishing all the disciples in each place."
ACT	18	24	Narr_005: Acts	#11		6062	" {24} Now a certain Jew named Apollos, an Alexandrian by race, an eloquent man, came to Ephesus."
ACT	18	24	Narr_005: Acts	#11		6063	 He was well versed in the Scriptures.
ACT	18	25	Narr_005: Acts	#11		6064	" {25} This man had been instructed in the way of the Lord; and being fervent in spirit, he spoke and taught accurately the things concerning Jesus, although he knew only the baptism of John."
ACT	18	26	Narr_005: Acts	#11		6065	" {26} He began to speak boldly in the synagogue. But when Priscilla and Aquila heard him, they took him aside, and explained to him the way of God more accurately."
ACT	18	27	Narr_005: Acts	#11		6066	" {27} When he had determined to pass over into Achaia, the brothers encouraged him, and wrote to the disciples to receive him."
ACT	18	27	Narr_005: Acts	#11		6067	" When he had come, he greatly helped those who had believed through grace;"
ACT	18	28	Narr_005: Acts	#11		6068	" {28} for he powerfully refuted the Jews, publicly showing by the Scriptures that Jesus was the Christ. *~**~*||| + 2 SECs |||*~*"
ACT	19	<<	Narr_005: Acts	#11		6069	ACTS CHP 19
ACT	19	1	Narr_005: Acts	#11		6070	" {1} It happened that, while Apollos was at Corinth, Paul, having passed through the upper country, came to Ephesus, and found certain disciples. {2} He said to them,"
ACT	19	2	Paul	#19		6071	 “Did you receive the Holy Spirit when you believed?”
ACT	19	2	Narr_005: Acts	#11		6072	" They said to him,"
ACT	19	2	Disciple	#03		6073	" “No, we haven't even heard that there is a Holy Spirit.”"
ACT	19	3	Narr_005: Acts	#11		6074	" {3} He said,"
ACT	19	3	Paul	#19		6075	 “Into what then were you baptized?”
ACT	19	3	Narr_005: Acts	#11		6076	" They said,"
ACT	19	3	Disciple	#03		6077	 “Into John's baptism.”
ACT	19	4	Narr_005: Acts	#11		6078	" {4} Paul said,"
ACT	19	4	Paul	#19		6079	 “John indeed baptized with the baptism of repentance.
ACT	19	4	Paul	#19		6080	" He told the people that they should believe in the one who would come after him, that is, in Jesus.”"
ACT	19	5	Narr_005: Acts	#11		6081	" {5} When they heard this, they were baptized in the name of the Lord Jesus."
